stock_code,short_name,list_date2
600651,飞乐音响,1990-12-19
600652,退市游久,
600653,申华控股,1990-12-19
600654,ST中安  ,1990-12-19
600655,豫园股份,1992-09-02
600656,退市博元,
600657,信达地产,1993-05-24
600658,电子城  ,1993-05-24
600659,*ST花雕,
600660,福耀玻璃,1993-06-10
600661,昂立教育,1993-06-14
600662,外服控股,1993-06-14
600663,陆家嘴  ,1993-06-28
600664,哈药股份,1993-06-29
600665,天地源  ,1993-07-09
600666,ST瑞德  ,1993-07-12
600667,太极实业,1993-07-28
600668,尖峰集团,1993-07-28
600669,*ST鞍成,
600670,*ST斯达,
600671,*ST目药 ,1993-08-23
600672,*ST华圣,
600673,东阳光  ,1993-09-17
600674,川投能源,1993-09-24
600675,中华企业,1993-09-24
600676,交运股份,1993-09-28
600677,*ST航通,
600678,四川金顶,1993-10-08
600679,上海凤凰,1993-10-08
600680,*ST上普,
600681,百川能源,1993-10-18
600682,南京新百,1993-10-18
600683,京投发展,1993-10-25
600684,珠江股份,1993-10-28
600685,中船防务,1993-10-28
600686,金龙汽车,1993-11-08
600687,退市刚泰,
600688,上海石化,1993-11-08
600689,上海三毛,1993-11-08
600690,海尔智家,1993-11-19
600691,阳煤化工,1993-11-19
600692,亚通股份,1993-11-19
600693,东百集团,1993-11-22
600694,大商股份,1993-11-22
600695,退市绿庭,
600696,岩石股份,1993-12-06
600697,欧亚集团,1993-12-06
600698,湖南天雁,1993-12-06
600699,均胜电子,1993-12-06
600700,*ST数码,
600701,退市工新,
600702,舍得酒业,1996-05-24
600703,三安光电,1996-05-28
600704,物产中大,1996-06-06
600705,中航产融,1996-05-16
600706,曲江文旅,1996-05-16
600707,彩虹股份,1996-05-20
600708,光明地产,1996-06-06
600709,ST生态,
600710,苏美达  ,1996-07-01
600711,盛屯矿业,1996-05-31
600712,南宁百货,1996-06-26
600713,南京医药,1996-07-01
600714,金瑞矿业,1996-06-06
600715,文投控股,1996-07-01
600716,凤凰股份,1996-07-02
600717,天津港  ,1996-06-14
600718,东软集团,1996-06-18
600719,大连热电,1996-07-16
600720,祁连山  ,1996-07-16
600721,百花医药,1996-06-26
600722,金牛化工,1996-06-26
600723,首商股份,
600724,宁波富达,1996-07-16
600725,云维股份,1996-07-02
600726,华电能源,1996-07-01
600727,鲁北化工,1996-07-02
600728,佳都科技,1996-07-16
600729,重庆百货,1996-07-02
600730,中国高科,1996-07-26
600731,湖南海利,1996-08-02
600732,爱旭股份,1996-08-16
600733,北汽蓝谷,1996-08-16
600734,ST实达  ,1996-08-08
600735,新华锦  ,1996-07-26
600736,苏州高新,1996-08-15
600737,中粮糖业,1996-07-31
600738,丽尚国潮,1996-08-02
600739,辽宁成大,1996-08-19
600740,山西焦化,1996-08-08
600741,华域汽车,1996-08-26
600742,一汽富维,1996-08-26
600743,华远地产,1996-09-09
600744,华银电力,1996-09-05
600745,闻泰科技,1996-08-28
600746,江苏索普,1996-09-18
600747,退市大控,
600748,上实发展,1996-09-25
600749,西藏旅游,1996-10-15
600750,江中药业,1996-09-23
600751,海航科技,1996-09-09
600752,*ST哈慈,
600753,庚星股份,1996-09-27
600754,锦江酒店,1996-10-11
600755,厦门国贸,1996-10-03
600756,浪潮软件,1996-09-23
600757,长江传媒,1996-10-03
600758,辽宁能源,1996-10-29
600759,*ST洲际 ,1996-10-08
600760,中航沈飞,1996-10-11
600761,安徽合力,1996-10-09
600762,S*ST金荔,
600763,通策医疗,1996-10-30
600764,中国海防,1996-11-04
600765,中航重机,1996-11-06
600766,*ST园城 ,1996-10-28
600767,退市运盛,
600768,宁波富邦,1996-11-11
600769,祥龙电业,1996-11-01
600770,综艺股份,1996-11-20
600771,广誉远  ,1996-11-05
600772,S*ST龙昌,
600773,西藏城投,1996-11-08
600774,汉商集团,1996-11-08
600775,南京熊猫,1996-11-18
600776,东方通信,1996-11-26
600777,新潮能源,1996-11-21
600778,友好集团,1996-12-03
600779,水井坊  ,1996-12-06
600780,通宝能源,1996-12-05
600781,退市辅仁,
600782,新钢股份,1996-12-25
600783,鲁信创投,1996-12-25
600784,鲁银投资,1996-12-25
600785,新华百货,1997-01-08
600786,东方锅炉,
600787,中储股份,1997-01-21
600788,*ST达曼,
600789,鲁抗医药,1997-02-26
600790,轻纺城  ,1997-02-28
600791,京能置业,1997-01-30
600792,云煤能源,1997-01-23
600793,宜宾纸业,1997-02-20
600794,保税科技,1997-03-06
600795,国电电力,1997-03-18
600796,钱江生化,1997-04-08
600797,浙大网新,1997-04-18
600798,宁波海运,1997-04-23
600799,*ST龙科,
600800,渤海化学,1993-12-06
600801,华新水泥,1994-01-03
600802,福建水泥,1994-01-03
600803,新奥股份,1994-01-03
600804,ST鹏博士,1994-01-03
600805,悦达投资,1994-01-03
600806,退市昆机,
600807,济南高新,1994-01-03
600808,马钢股份,1994-01-06
600809,山西汾酒,1994-01-06
600810,神马股份,1994-01-06
600811,东方集团,1994-01-06
600812,华北制药,1994-01-14
600813,ST鞍一工,
600814,杭州解百,1994-01-14
600815,厦工股份,1994-01-28
600816,ST建元  ,1994-01-28
600817,宇通重工,1994-01-28
600818,中路股份,1994-01-28
600819,耀皮玻璃,1994-01-28
600820,隧道股份,1994-01-28
600821,金开新能,1994-01-28
600822,上海物贸,1994-02-04
600823,ST世茂  ,1994-02-04
600824,益民集团,1994-02-04
600825,新华传媒,1994-02-04
600826,兰生股份,1994-02-04
600827,百联股份,1994-02-04
600828,茂业商业,1994-02-24
600829,人民同泰,1994-02-24
600830,香溢融通,1994-02-24
600831,广电网络,1994-02-24
600832,东方明珠,
600833,第一医药,1994-02-24
600834,申通地铁,1994-02-24
600835,上海机电,1994-02-24
600836,上海易连,1994-02-24
600837,海通证券,1994-02-24
600838,上海九百,1994-02-24
600839,四川长虹,1994-03-11
600840,新湖创业,
600841,动力新科,1994-03-11
600842,中西药业,
600843,上工申贝,1994-03-11
600844,丹化科技,1994-03-11
600845,宝信软件,1994-03-11
600846,同济科技,1994-03-11
600847,万里股份,1994-03-24
600848,上海临港,1994-03-24
600850,电科数字,1994-03-24
600851,海欣股份,1994-04-04
600852,*ST中川,
600853,龙建股份,1994-04-04
600854,春兰股份,1994-04-25
600855,航天长峰,1994-04-25
600856,退市中天,
600857,宁波中百,1994-04-25
600858,银座股份,1994-05-06
600859,王府井  ,1994-05-06
600860,京城股份,1994-05-06
600861,北京人力,1994-05-20
600862,中航高科,1994-05-20
600863,内蒙华电,1994-05-20
600864,哈投股份,1994-08-09
600865,百大集团,1994-08-09
600866,星湖科技,1994-08-18
600867,通化东宝,1994-08-24
600868,梅雁吉祥,1994-09-12
600869,远东股份,1995-02-06
600870,退市厦华,
600871,石化油服,1995-04-11
600872,中炬高新,1995-01-24
600873,梅花生物,1995-02-17
600874,创业环保,1995-06-30
600875,东方电气,1995-10-10
600876,凯盛新能,1995-10-31
600877,电科芯片,1995-10-13
600878,*ST北科,
600879,航天电子,1995-11-15
600880,博瑞传播,1995-11-15
600881,亚泰集团,1995-11-15
600882,妙可蓝多,1995-12-06
600883,博闻科技,1995-12-08
600884,杉杉股份,1996-01-30
600885,宏发股份,1996-02-05
600886,国投电力,1996-01-18
600887,伊利股份,1996-03-12
600888,新疆众和,1996-02-15
600889,南京化纤,1996-03-08
600890,退市中房,
600891,退市秋林,
600892,大晟文化,1996-03-15
600893,航发动力,1996-04-08
600894,广日股份,1996-03-28
600895,张江高科,1996-04-22
600896,退市海医,
600897,厦门空港,1996-05-31
600898,ST美讯  ,1996-04-18
600899,*ST信联,
600900,长江电力,2003-11-18
600901,江苏金租,2018-03-01
600903,贵州燃气,2017-11-07
600905,三峡能源,2021-06-10
600906,财达证券,2021-05-07
600908,无锡银行,2016-09-23
600909,华安证券,2016-12-06
600916,中国黄金,2021-02-05
600917,重庆燃气,2014-09-30
600918,中泰证券,2020-06-03
600919,江苏银行,2016-08-02
600925,苏能股份,2023-03-29
600926,杭州银行,2016-10-27
600927,永安期货,2021-12-23
600928,西安银行,2019-03-01
600929,雪天盐业,2018-03-26
600933,爱柯迪  ,2017-11-17
600935,华塑股份,2021-11-26
600936,广西广电,2016-08-15
600938,中国海油,2022-04-21
600939,重庆建工,2017-02-21
600941,中国移动,2022-01-05
600955,维远股份,2021-09-15
600956,新天绿能,2020-06-29
600958,东方证券,2015-03-23
600959,江苏有线,2015-04-28
600960,渤海汽车,2004-04-07
600961,株冶集团,2004-08-30
600962,国投中鲁,2004-06-22
600963,岳阳林纸,2004-05-25
600965,福成股份,2004-07-13
600966,博汇纸业,2004-06-08
600967,内蒙一机,2004-05-18
600968,海油发展,2019-06-26
600969,郴电国际,2004-04-08
600970,中材国际,2005-04-12
600971,恒源煤电,2004-08-17
600973,宝胜股份,2004-08-02
600975,新五丰  ,2004-06-09
600976,健民集团,2004-04-19
600977,中国电影,2016-08-09
600978,*ST宜生,
600979,广安爱众,2004-09-06
600980,北矿科技,2004-05-12
600981,汇鸿集团,2004-06-30
600982,宁波能源,2004-07-06
600983,惠而浦  ,2004-07-27
600984,建设机械,2004-07-07
600985,淮北矿业,2004-04-28
600986,浙文互联,2004-04-26
600987,航民股份,2004-08-09
600988,赤峰黄金,2004-04-14
600989,宝丰能源,2019-05-16
600990,四创电子,2004-05-10
600991,广汽长丰,
600992,贵绳股份,2004-05-14
600993,马应龙  ,2004-05-17
600995,南网储能,2004-06-15
600996,贵广网络,2016-12-26
600997,开滦股份,2004-06-02
600998,九州通  ,2010-11-02
600999,招商证券,2009-11-17
601000,唐山港  ,2010-07-05
601001,晋控煤业,2006-06-23
601002,晋亿实业,2007-01-26
601003,柳钢股份,2007-02-27
601005,重庆钢铁,2007-02-28
601006,大秦铁路,2006-08-01
601007,金陵饭店,2007-04-06
601008,连云港  ,2007-04-26
601009,南京银行,2007-07-19
601010,文峰股份,2011-06-03
601011,宝泰隆  ,2011-03-09
601012,隆基绿能,2012-04-11
601015,陕西黑猫,2014-11-05
601016,节能风电,2014-09-29
601018,宁波港  ,2010-09-28
601019,山东出版,2017-11-22
601020,华钰矿业,2016-03-16
601021,春秋航空,2015-01-21
601022,宁波远洋,2022-12-08
601028,玉龙股份,2011-11-07
601038,一拖股份,2012-08-08
601058,赛轮轮胎,2011-06-30
601059,信达证券,2023-02-01
601061,中信金属,2023-04-10
601065,江盐集团,2023-04-10
601066,中信建投,2018-06-20
601068,中铝国际,2018-08-31
601069,西部黄金,2015-01-22
601077,渝农商行,2019-10-29
601086,国芳集团,2017-09-29
601088,中国神华,2007-10-09
601089,福元医药,2022-06-30
601098,中南传媒,2010-10-28
601099,太平洋  ,2007-12-28
601100,恒立液压,2011-10-28
601101,昊华能源,2010-03-31
601106,中国一重,2010-02-09
601107,四川成渝,2009-07-27
601108,财通证券,2017-10-24
601111,中国国航,2006-08-18
601113,华鼎股份,2011-05-09
601116,三江购物,2011-03-02
601117,中国化学,2010-01-07
601118,海南橡胶,2011-01-07
601121,宝地矿业,2023-03-10
601126,四方股份,2010-12-31
601127,赛力斯  ,2016-06-15
601128,常熟银行,2016-09-30
601133,柏诚股份,2023-04-10
601136,首创证券,2022-12-22
601137,博威合金,2011-01-27
601138,工业富联,2018-06-08
601139,深圳燃气,2009-12-25
601155,新城控股,2015-12-04
601156,东航物流,2021-06-09
601158,重庆水务,2010-03-29
601162,天风证券,2018-10-19
601163,三角轮胎,2016-09-09
601166,兴业银行,2007-02-05
601168,西部矿业,2007-07-12
601169,北京银行,2007-09-19
601177,杭齿前进,2010-10-11
601179,中国西电,2010-01-28
601186,中国铁建,2008-03-10
601187,厦门银行,2020-10-27
601188,龙江交通,2010-03-19
601198,东兴证券,2015-02-26
601199,江南水务,2011-03-17
601200,上海环境,2017-03-31
601208,东材科技,2011-05-20
601211,国泰君安,2015-06-26
601212,白银有色,2017-02-15
601216,君正集团,2011-02-22
601218,吉鑫科技,2011-05-06
601222,林洋能源,2011-08-08
601225,陕西煤业,2014-01-28
601226,华电重工,2014-12-11
601228,广州港  ,2017-03-29
601229,上海银行,2016-11-16
601231,环旭电子,2012-02-20
601233,桐昆股份,2011-05-18
601236,红塔证券,2019-07-05
601238,广汽集团,2012-03-29
601258,*ST庞大,
601268,*ST二重,
601279,英利汽车,2021-04-15
601288,农业银行,2010-07-15
601298,青岛港  ,2019-01-21
601299,中国北车,
601311,骆驼股份,2011-06-02
601318,中国平安,2007-03-01
601319,中国人保,2018-11-16
601326,秦港股份,2017-08-16
601328,交通银行,2007-05-15
601330,绿色动力,2018-06-11
601333,广深铁路,2006-12-22
601336,新华保险,2011-12-16
601339,百隆东方,2012-06-12
601360,三六零  ,2012-01-16
601366,利群股份,2017-04-12
601368,绿城水务,2015-06-12
601369,陕鼓动力,2010-04-28
601375,中原证券,2017-01-03
601377,兴业证券,2010-10-13
601388,怡球资源,2012-04-23
601390,中国中铁,2007-12-03
601398,工商银行,2006-10-27
601399,国机重装,2020-06-08
601456,国联证券,2020-07-31
601500,通用股份,2016-09-19
601512,中新集团,2019-12-20
601515,东风股份,2012-02-16
601518,吉林高速,2010-03-19
601519,大智慧  ,2011-01-28
601528,瑞丰银行,2021-06-25
601555,东吴证券,2011-12-12
601558,退市锐电,
601566,九牧王  ,2011-05-30
601567,三星医疗,2011-06-15
601568,北元集团,2020-10-20
601577,长沙银行,2018-09-26
601579,会稽山  ,2014-08-25
601588,北辰实业,2006-10-16
601595,上海电影,2016-08-17
601598,中国外运,2019-01-18
601599,浙文影业,2011-05-27
601600,中国铝业,2007-04-30
601601,中国太保,2007-12-25
601606,长城军工,2018-08-06
601607,上海医药,1994-03-24
601608,中信重工,2012-07-06
601609,金田股份,2020-04-22
601611,中国核建,2016-06-06
601615,明阳智能,2019-01-23
601616,广电电气,2011-02-01
601618,中国中冶,2009-09-21
601619,嘉泽新能,2017-07-20
601628,中国人寿,2007-01-09
601633,长城汽车,2011-09-28
601636,旗滨集团,2011-08-12
601658,邮储银行,2019-12-10
601665,齐鲁银行,2021-06-18
601666,平煤股份,2006-11-23
601668,中国建筑,2009-07-29
601669,中国电建,2011-10-18
601677,明泰铝业,2011-09-19
601678,滨化股份,2010-02-23
601686,友发集团,2020-12-04
601688,华泰证券,2010-02-26
601689,拓普集团,2015-03-19
601696,中银证券,2020-02-26
601698,中国卫通,2019-06-28
601699,潞安环能,2006-09-22
601700,风范股份,2011-01-18
601702,华峰铝业,2020-09-07
601717,郑煤机  ,2010-08-03
601718,际华集团,2010-08-16
601727,上海电气,2008-12-05
601728,中国电信,2021-08-20
601766,中国中车,2008-08-18
601777,力帆科技,2010-11-25
601778,晶科科技,2020-05-19
601788,光大证券,2009-08-18
601789,宁波建工,2011-08-16
601798,蓝科高新,2011-06-22
601799,星宇股份,2011-02-01
601800,中国交建,2012-03-09
601801,皖新传媒,2010-01-18
601808,中海油服,2007-09-28
601811,新华文轩,2016-08-08
601816,京沪高铁,2020-01-16
601818,光大银行,2010-08-18
601825,沪农商行,2021-08-19
601827,三峰环境,2020-06-05
601828,美凯龙  ,2018-01-17
601838,成都银行,2018-01-31
601857,中国石油,2007-11-05
601858,中国科传,2017-01-18
601860,紫金银行,2019-01-03
601865,福莱特  ,2019-02-15
601866,中远海发,2007-12-12
601868,中国能建,2021-09-28
601869,长飞光纤,2018-07-20
601872,招商轮船,2006-12-01
601877,正泰电器,2010-01-21
601878,浙商证券,2017-06-26
601880,辽港股份,2010-12-06
601881,中国银河,2017-01-23
601882,海天精工,2016-11-07
601886,江河集团,2011-08-18
601888,中国中免,2009-10-15
601890,亚星锚链,2010-12-28
601898,中煤能源,2008-02-01
601899,紫金矿业,2008-04-25
601900,南方传媒,2016-02-15
601901,方正证券,2011-08-10
601908,京运通  ,2011-09-08
601916,浙商银行,2019-11-26
601918,新集能源,2007-12-19
601919,中远海控,2007-06-26
601921,浙版传媒,2021-07-23
601928,凤凰传媒,2011-11-30
601929,吉视传媒,2012-02-23
601933,永辉超市,2010-12-15
601939,建设银行,2007-09-25
601949,中国出版,2017-08-21
601952,苏垦农发,2017-05-15
601956,东贝集团,2020-12-25
601958,金钼股份,2008-04-17
601963,重庆银行,2021-02-05
601965,中国汽研,2012-06-11
601966,玲珑轮胎,2016-07-06
601968,宝钢包装,2015-06-11
601969,海南矿业,2014-12-09
601975,招商南油,2019-01-08
601985,中国核电,2015-06-10
601988,中国银行,2006-07-05
601989,中国重工,2009-12-16
601990,南京证券,2018-06-13
601991,大唐发电,2006-12-20
601992,金隅集团,2011-03-01
601995,中金公司,2020-11-02
601996,丰林集团,2011-09-29
601997,贵阳银行,2016-08-16
601998,中信银行,2007-04-27
601999,出版传媒,2007-12-21
603000,人民网  ,2012-04-27
603001,ST奥康  ,2012-04-26
603002,宏昌电子,2012-05-18
603003,龙宇股份,2012-08-17
603005,晶方科技,2014-02-10
603006,联明股份,2014-06-30
603007,ST花王  ,2016-08-26
603008,喜临门  ,2012-07-17
603009,北特科技,2014-07-18
603010,万盛股份,2014-10-10
603011,合锻智能,2014-11-07
603012,创力集团,2015-03-20
603013,亚普股份,2018-05-09
603015,弘讯科技,2015-03-03
603016,新宏泰  ,2016-07-01
603017,XD中衡设,2014-12-31
603018,华设集团,2014-10-13
603019,中科曙光,2014-11-06
603020,爱普股份,2015-03-25
603021,山东华鹏,2015-04-23
603022,新通联  ,2015-05-18
603023,威帝股份,2015-05-27
603025,大豪科技,2015-04-22
603026,胜华新材,2015-05-29
603027,千禾味业,2016-03-07
603028,赛福天  ,2016-03-31
603029,天鹅股份,2016-04-27
603030,*ST全筑 ,2015-03-20
603031,安孚科技,2016-08-22
603032,德新科技,2017-01-05
603033,三维股份,2016-12-07
603035,常熟汽饰,2017-01-05
603036,如通股份,2016-12-09
603037,凯众股份,2017-01-20
603038,华立股份,2017-01-16
603039,泛微网络,2017-01-13
603040,新坐标  ,2017-02-09
603041,美思德  ,2017-03-30
603042,华脉科技,2017-06-02
603043,广州酒家,2017-06-27
603045,福达合金,2018-05-17
603048,浙江黎明,2021-11-16
603050,科林电气,2017-04-14
603051,鹿山新材,2022-03-25
603052,可川科技,2022-10-11
603053,成都燃气,2019-12-17
603055,台华新材,2017-09-21
603056,德邦股份,2018-01-16
603057,紫燕食品,2022-09-26
603058,永吉股份,2016-12-23
603059,倍加洁  ,2018-03-02
603060,国检集团,2016-11-09
603061,金海通,2023-03-03
603063,禾望电气,2017-07-28
603065,宿迁联盛,2023-03-21
603066,音飞储存,2015-06-11
603067,振华股份,2016-09-13
603068,博通集成,2019-04-15
603069,海汽集团,2016-07-12
603070,万控智造,2022-03-10
603071,物产环能,2021-12-16
603073,彩蝶实业,2023-03-16
603075,热威股份,2023-09-11
603076,乐惠国际,2017-11-13
603077,和邦生物,2012-07-31
603078,江化微  ,2017-04-10
603079,圣达生物,2017-08-23
603080,新疆火炬,2018-01-03
603081,大丰实业,2017-04-20
603083,剑桥科技,2017-11-10
603085,天成自控,2015-06-30
603086,先达股份,2017-05-11
603087,甘李药业,2020-06-29
603088,宁波精达,2014-11-11
603089,正裕工业,2017-01-26
603090,宏盛股份,2016-08-31
603093,南华期货,2019-08-30
603095,越剑智能,2020-04-15
603096,新经典  ,2017-04-25
603097,江苏华辰,2022-05-12
603098,森特股份,2016-12-16
603099,长白山  ,2014-08-22
603100,川仪股份,2014-08-05
603101,汇嘉时代,2016-05-06
603102,百合股份,2022-01-25
603103,横店影视,2017-10-12
603105,芯能科技,2018-07-09
603106,恒银科技,2017-09-20
603108,润达医疗,2015-05-27
603109,神驰机电,2019-12-31
603110,东方材料,2017-10-13
603111,康尼机电,2014-08-01
603112,华翔股份,2020-09-17
603113,金能科技,2017-05-11
603115,海星股份,2019-08-09
603116,红蜻蜓  ,2015-06-29
603117,ST万林  ,2015-06-29
603118,共进股份,2015-02-25
603119,浙江荣泰,2023-08-01
603121,华培动力,2019-01-11
603122,合富中国,2022-02-16
603123,翠微股份,2012-05-03
603125,常青科技,2023-04-10
603126,中材节能,2014-07-31
603127,昭衍新药,2017-08-25
603128,华贸物流,2012-05-29
603129,春风动力,2017-08-18
603130,云中马,2022-11-18
603131,上海沪工,2016-06-07
603132,金徽股份,2022-02-22
603133,*ST碳元 ,2017-03-20
603135,中重科技,2023-04-10
603136,天目湖  ,2017-09-27
603137,恒尚节能,2023-04-19
603138,海量数据,2017-03-06
603139,康惠制药,2017-04-21
603150,万朗磁塑,2022-01-24
603151,邦基科技,2022-10-19
603153,上海建科,2023-03-13
603155,新亚强,2020-09-01
603156,养元饮品,2018-02-12
603157,退市拉夏,
603158,腾龙股份,2015-03-20
603159,上海亚虹,2016-08-12
603160,汇顶科技,2016-10-17
603161,科华控股,2018-01-05
603162,海通发展,2023-03-29
603163,圣晖集成,2022-10-13
603165,荣晟环保,2017-01-17
603166,福达股份,2014-11-27
603167,渤海轮渡,2012-09-06
603168,莎普爱思,2014-07-02
603169,兰石重装,2014-10-09
603170,宝立食品,2022-07-15
603171,税友股份,2021-06-30
603172,万丰股份,2023-05-10
603173,福斯达,2023-01-30
603176,汇通集团,2021-12-31
603177,德创环保,2017-02-07
603178,圣龙股份,2017-03-28
603179,新泉股份,2017-03-17
603180,金牌厨柜,2017-05-12
603181,皇马科技,2017-08-24
603182,嘉华股份,2022-09-09
603183,建研院  ,2017-09-05
603185,弘元绿能,2018-12-28
603186,华正新材,2017-01-03
603187,海容冷链,2018-11-29
603188,亚邦股份,2014-09-09
603189,网达软件,2016-09-14
603190,亚通精工,2023-02-17
603191,望变电气,2022-04-28
603192,汇得科技,2018-08-28
603193,润本股份,2023-10-17
603195,公牛集团,2020-02-06
603196,日播时尚,2017-05-31
603197,保隆科技,2017-05-19
603198,迎驾贡酒,2015-05-28
603199,九华旅游,2015-03-26
603200,上海洗霸,2017-06-01
603201,常润股份,2022-07-29
603203,快克智能,2016-11-08
603206,嘉环科技,2022-05-06
603208,江山欧派,2017-02-10
603209,兴通股份,2022-03-24
603211,晋拓股份,2022-07-25
603212,赛伍技术,2020-04-30
603213,镇洋发展,2021-11-11
603214,爱婴室  ,2018-03-30
603215,比依股份,2022-02-18
603216,梦天家居,2021-12-15
603217,元利科技,2019-06-20
603218,日月股份,2016-12-28
603219,富佳股份,2021-11-22
603220,中贝通信,2018-11-15
603221,爱丽家居,2020-03-23
603222,济民医疗,2015-02-17
603223,恒通股份,2015-06-30
603225,新凤鸣  ,2017-04-18
603226,菲林格尔,2017-06-15
603227,雪峰科技,2015-05-15
603228,景旺电子,2017-01-06
603229,奥翔药业,2017-05-09
603230,内蒙新华,2021-12-24
603232,格尔软件,2017-04-21
603233,大参林  ,2017-07-31
603235,天新药业,2022-07-12
603236,移远通信,2019-07-16
603237,五芳斋,2022-08-31
603238,诺邦股份,2017-02-22
603239,浙江仙通,2016-12-30
603255,鼎际得,2022-08-18
603256,宏和科技,2019-07-19
603258,电魂网络,2016-10-26
603259,药明康德,2018-05-08
603260,合盛硅业,2017-10-30
603261,立航科技,2022-03-15
603266,天龙股份,2017-01-10
603267,鸿远电子,2019-05-15
603268,松发股份,2015-03-19
603269,海鸥股份,2017-05-17
603270,金帝股份,2023-09-01
603272,联翔股份,2022-05-20
603275,众辰科技,2023-08-23
603276,恒兴新材,2023-09-25
603277,银都股份,2017-09-11
603278,大业股份,2017-11-13
603279,景津装备,2019-07-29
603280,南方路机,2022-11-08
603281,江瀚新材,2023-01-31
603282,亚光股份,2023-03-15
603283,赛腾股份,2017-12-25
603286,日盈电子,2017-06-27
603288,海天味业,2014-02-11
603289,泰瑞机器,2017-10-31
603290,斯达半导,2020-02-04
603291,联合水务,2023-03-27
603296,华勤技术,2023-08-08
603297,永新光学,2018-09-10
603298,杭叉集团,2016-12-27
603299,苏盐井神,2015-12-31
603300,华铁应急,2015-05-29
603301,振德医疗,2018-04-12
603303,得邦照明,2017-03-30
603305,旭升集团,2017-07-10
603306,华懋科技,2014-09-26
603307,扬州金泉,2023-02-16
603308,应流股份,2014-01-22
603309,维力医疗,2015-03-02
603311,金海高科,2015-05-18
603313,梦百合  ,2016-10-13
603315,福鞍股份,2015-04-24
603316,诚邦股份,2017-06-19
603317,天味食品,2019-04-16
603318,水发燃气,2015-04-24
603319,湘油泵  ,2016-11-30
603320,迪贝电气,2017-05-02
603321,梅轮电梯,2017-09-15
603322,超讯通信,2016-07-28
603323,苏农银行,2016-11-29
603324,盛剑环境,2021-04-07
603326,我乐家居,2017-06-16
603327,福蓉科技,2019-05-23
603328,依顿电子,2014-07-01
603329,上海雅仕,2017-12-29
603330,天洋新材,2017-02-13
603331,百达精工,2017-07-05
603332,苏州龙杰,2019-01-17
603333,尚纬股份,2012-05-07
603335,迪生力  ,2017-06-20
603336,宏辉果蔬,2016-11-24
603337,杰克股份,2017-01-19
603338,浙江鼎力,2015-03-25
603339,四方科技,2016-05-19
603345,安井食品,2017-02-22
603348,文灿股份,2018-04-26
603351,威尔药业,2019-01-30
603353,和顺石油,2020-04-07
603355,莱克电气,2015-05-13
603356,华菱精工,2018-01-24
603357,设计总院,2017-08-01
603358,华达科技,2017-01-25
603359,东珠生态,2017-09-01
603360,百傲化学,2017-02-06
603363,傲农生物,2017-09-26
603365,水星家纺,2017-11-20
603366,日出东方,2012-05-21
603367,辰欣药业,2017-09-29
603368,柳药集团,2014-12-04
603369,今世缘  ,2014-07-03
603377,东方时尚,2016-02-05
603378,亚士创能,2017-09-28
603379,三美股份,2019-04-02
603380,易德龙  ,2017-06-22
603383,顶点软件,2017-05-22
603385,惠达卫浴,2017-04-05
603386,骏亚科技,2017-09-12
603387,基蛋生物,2017-07-17
603388,元成股份,2017-03-24
603389,亚振家居,2016-12-15
603390,通达电气,2019-11-25
603392,万泰生物,2020-04-29
603393,新天然气,2016-09-12
603396,金辰股份,2017-10-18
603398,沐邦高科,2015-12-09
603399,吉翔股份,2012-08-24
603408,建霖家居,2020-07-30
603416,信捷电气,2016-12-21
603421,鼎信通讯,2016-10-11
603429,集友股份,2017-01-24
603439,贵州三力,2020-04-28
603444,吉比特  ,2017-01-04
603456,九洲药业,2014-10-10
603458,勘设股份,2017-08-09
603466,风语筑  ,2017-10-20
603477,巨星农牧,2017-12-18
603486,科沃斯  ,2018-05-28
603488,展鹏科技,2017-05-16
603489,八方股份,2019-11-11
603496,恒为科技,2017-06-07
603499,翔港科技,2017-10-16
603500,祥和实业,2017-09-04
603501,韦尔股份,2017-05-04
603505,金石资源,2017-05-03
603506,南都物业,2018-02-01
603507,振江股份,2017-11-06
603508,思维列控,2015-12-24
603511,爱慕股份,2021-05-31
603515,欧普照明,2016-08-19
603516,淳中科技,2018-02-02
603517,绝味食品,2017-03-17
603518,锦泓集团,2014-12-03
603519,立霸股份,2015-03-19
603520,司太立  ,2016-03-09
603527,众源新材,2017-09-07
603528,多伦科技,2016-05-03
603529,爱玛科技,2021-06-15
603530,神马电力,2019-08-05
603533,掌阅科技,2017-09-21
603535,嘉诚国际,2017-08-08
603536,惠发食品,2017-06-13
603538,美诺华  ,2017-04-07
603551,奥普家居,2020-01-15
603555,ST贵人  ,2014-01-24
603556,海兴电力,2016-11-10
603557,ST起步  ,2017-08-18
603558,健盛集团,2015-01-27
603559,ST通脉  ,2016-12-02
603565,中谷物流,2020-09-25
603566,普莱柯  ,2015-05-18
603567,珍宝岛  ,2015-04-24
603568,伟明环保,2015-05-28
603569,长久物流,2016-08-10
603577,汇金通  ,2016-12-22
603578,三星新材,2017-03-06
603579,荣泰健康,2017-01-11
603580,艾艾精工,2017-05-25
603583,捷昌驱动,2018-09-21
603585,苏利股份,2016-12-14
603586,金麒麟  ,2017-04-06
603587,地素时尚,2018-06-22
603588,高能环境,2014-12-29
603589,口子窖  ,2015-06-29
603590,康辰药业,2018-08-27
603595,东尼电子,2017-07-12
603596,伯特利  ,2018-04-27
603598,引力传媒,2015-05-27
603599,广信股份,2015-05-13
603600,永艺股份,2015-01-23
