stock_code,short_name,exchange,list_date
002114,罗平锌电,SZ,2007-02-15
002115,三维通信,SZ,2007-02-15
002116,中国海诚,SZ,2007-02-15
002117,东港股份,SZ,2007-03-02
002118,*ST紫鑫,SZ,
002119,康强电子,SZ,2007-03-02
002120,韵达股份,SZ,2007-03-06
002121,科陆电子,SZ,2007-03-06
002122,汇洲智能,SZ,2007-03-28
002123,梦网科技,SZ,2007-03-28
002124,天邦食品,SZ,2007-04-03
002125,湘潭电化,SZ,2007-04-03
002126,银轮股份,SZ,2007-04-18
002127,南极电商,SZ,2007-04-18
002128,电投能源,SZ,2007-04-18
002129,TCL中环,SZ,2007-04-20
002130,沃尔核材,SZ,2007-04-20
002131,利欧股份,SZ,2007-04-27
002132,恒星科技,SZ,2007-04-27
002133,广宇集团,SZ,2007-04-27
002134,天津普林,SZ,2007-05-16
002135,东南网架,SZ,2007-05-30
002136,安纳达,SZ,2007-05-30
002137,实益达,SZ,2007-06-13
002138,顺络电子,SZ,2007-06-13
002139,拓邦股份,SZ,2007-06-29
002140,东华科技,SZ,2007-07-12
002141,贤丰控股,SZ,2007-07-20
002142,宁波银行,SZ,2007-07-19
002143,印纪退,SZ,
002144,宏达高科,SZ,2007-08-03
002145,中核钛白,SZ,2007-08-03
002146,荣盛发展,SZ,2007-08-08
002147,新光退,SZ,
002148,北纬科技,SZ,2007-08-10
002149,西部材料,SZ,2007-08-10
002150,通润装备,SZ,2007-08-10
002151,北斗星通,SZ,2007-08-13
002152,广电运通,SZ,2007-08-13
002153,石基信息,SZ,2007-08-13
002154,报喜鸟,SZ,2007-08-16
002155,湖南黄金,SZ,2007-08-16
002156,通富微电,SZ,2007-08-16
002157,正邦科技,SZ,2007-08-17
002158,汉钟精机,SZ,2007-08-17
002159,三特索道,SZ,2007-08-17
002160,常铝股份,SZ,2007-08-21
002161,远望谷,SZ,2007-08-21
002162,悦心健康,SZ,2007-08-23
002163,海南发展,SZ,2007-08-23
002164,宁波东力,SZ,2007-08-23
002165,红宝丽,SZ,2007-09-13
002166,莱茵生物,SZ,2007-09-13
002167,东方锆业,SZ,2007-09-13
002168,*ST惠程,SZ,2007-09-19
002169,智光电气,SZ,2007-09-19
002170,芭田股份,SZ,2007-09-19
002171,楚江新材,SZ,2007-09-21
002172,澳洋健康,SZ,2007-09-21
002173,创新医疗,SZ,2007-09-25
002174,游族网络,SZ,2007-09-25
002175,东方智造,SZ,2007-10-12
002176,江特电机,SZ,2007-10-12
002177,御银股份,SZ,2007-11-01
002178,延华智能,SZ,2007-11-01
002179,中航光电,SZ,2007-11-01
002180,纳思达,SZ,2007-11-13
002181,粤传媒,SZ,2007-11-16
002182,宝武镁业,SZ,2007-11-13
002183,怡亚通,SZ,2007-11-13
002184,海得控制,SZ,2007-11-16
002185,华天科技,SZ,2007-11-20
002186,全聚德,SZ,2007-11-20
002187,广百股份,SZ,2007-11-22
002188,中天服务,SZ,2007-11-22
002189,中光学,SZ,2007-12-03
002190,成飞集成,SZ,2007-12-03
002191,劲嘉股份,SZ,2007-12-05
002192,融捷股份,SZ,2007-12-05
002193,如意集团,SZ,2007-12-07
002194,武汉凡谷,SZ,2007-12-07
002195,岩山科技,SZ,2007-12-12
002196,方正电机,SZ,2007-12-12
002197,ST证通,SZ,2007-12-18
002198,嘉应制药,SZ,2007-12-18
002199,*ST东晶,SZ,2007-12-21
002200,*ST交投,SZ,2007-12-21
002201,九鼎新材,SZ,2007-12-26
002202,金风科技,SZ,2007-12-26
002203,海亮股份,SZ,2008-01-16
002204,大连重工,SZ,2008-01-16
002205,国统股份,SZ,2008-01-23
002206,海利得,SZ,2008-01-23
002207,准油股份,SZ,2008-01-28
002208,合肥城建,SZ,2008-01-28
002209,达意隆,SZ,2008-01-30
002210,飞马国际,SZ,2008-01-30
002211,ST宏达,SZ,2008-02-01
002212,天融信,SZ,2008-02-01
002213,大为股份,SZ,2008-02-01
002214,*ST大立,SZ,2008-02-18
002215,诺普信,SZ,2008-02-18
002216,三全食品,SZ,2008-02-20
002217,合力泰,SZ,2008-02-20
002218,拓日新能,SZ,2008-02-28
002219,新里程,SZ,2008-03-06
002220,天宝退,SZ,
002221,东华能源,SZ,2008-03-06
002222,福晶科技,SZ,2008-03-19
002223,鱼跃医疗,SZ,2008-04-18
002224,三力士,SZ,2008-04-25
002225,濮耐股份,SZ,2008-04-25
002226,江南化工,SZ,2008-05-06
002227,奥特迅,SZ,2008-05-06
002228,合兴包装,SZ,2008-05-08
002229,鸿博股份,SZ,2008-05-08
002230,科大讯飞,SZ,2008-05-12
002231,*ST奥维,SZ,2008-05-12
002232,启明信息,SZ,2008-05-09
002233,塔牌集团,SZ,2008-05-16
002234,民和股份,SZ,2008-05-16
002235,安妮股份,SZ,2008-05-16
002236,大华股份,SZ,2008-05-20
002237,恒邦股份,SZ,2008-05-20
002238,天威视讯,SZ,2008-05-26
002239,奥特佳,SZ,2008-05-22
002240,盛新锂能,SZ,2008-05-23
002241,歌尔股份,SZ,2008-05-22
002242,九阳股份,SZ,2008-05-28
002243,力合科创,SZ,2008-05-28
002244,滨江集团,SZ,2008-05-29
002245,蔚蓝锂芯,SZ,2008-06-05
002246,北化股份,SZ,2008-06-05
002247,聚力文化,SZ,2008-06-12
002248,华东数控,SZ,2008-06-12
002249,大洋电机,SZ,2008-06-19
002250,联化科技,SZ,2008-06-19
002251,步步高,SZ,2008-06-19
002252,上海莱士,SZ,2008-06-23
002253,*ST智胜,SZ,2008-06-23
002254,泰和新材,SZ,2008-06-25
002255,海陆重工,SZ,2008-06-25
002256,兆新股份,SZ,2008-06-25
002258,利尔化学,SZ,2008-07-08
002259,升达林业,SZ,2008-07-16
002260,德奥退,SZ,
002261,拓维信息,SZ,2008-07-23
002262,恩华药业,SZ,2008-07-23
002263,大东南,SZ,2008-07-28
002264,新华都,SZ,2008-07-31
002265,建设工业,SZ,2008-08-06
002266,浙富控股,SZ,2008-08-06
002267,陕天然气,SZ,2008-08-13
002268,电科网安,SZ,2008-08-11
002269,美邦服饰,SZ,2008-08-28
002270,华明装备,SZ,2008-09-05
002271,东方雨虹,SZ,2008-09-10
002272,川润股份,SZ,2008-09-19
002273,水晶光电,SZ,2008-09-19
002274,华昌化工,SZ,2008-09-25
002275,桂林三金,SZ,2009-07-10
002276,万马股份,SZ,2009-07-10
002277,友阿股份,SZ,2009-07-17
002278,神开股份,SZ,2009-08-11
002279,久其软件,SZ,2009-08-11
002280,ST联络,SZ,2009-08-21
002281,光迅科技,SZ,2009-08-21
002282,博深股份,SZ,2009-08-21
002283,天润工业,SZ,2009-08-21
002284,亚太股份,SZ,2009-08-28
002285,世联行,SZ,2009-08-28
002286,保龄宝,SZ,2009-08-28
002287,奇正藏药,SZ,2009-08-28
002288,*ST超华,SZ,2009-09-03
002289,*ST宇顺,SZ,2009-09-03
002290,禾盛新材,SZ,2009-09-03
002291,遥望科技,SZ,2009-09-03
002292,奥飞娱乐,SZ,2009-09-10
002293,罗莱生活,SZ,2009-09-10
002294,信立泰,SZ,2009-09-10
002295,精艺股份,SZ,2009-09-29
002296,辉煌科技,SZ,2009-09-29
002297,博云新材,SZ,2009-09-29
002298,中电鑫龙,SZ,2009-09-29
002299,圣农发展,SZ,2009-10-21
002300,太阳电缆,SZ,2009-10-21
002301,齐心集团,SZ,2009-10-21
002302,西部建设,SZ,2009-11-03
002303,美盈森,SZ,2009-11-03
002304,洋河股份,SZ,2009-11-06
002305,*ST南置,SZ,2009-11-06
002306,*ST云网,SZ,2009-11-11
002307,北新路桥,SZ,2009-11-11
002308,*ST威创,SZ,2009-11-27
002309,中利集团,SZ,2009-11-27
002310,东方园林,SZ,2009-11-27
002311,海大集团,SZ,2009-11-27
002312,川发龙蟒,SZ,2009-12-03
002313,日海智能,SZ,2009-12-03
002314,南山控股,SZ,2009-12-03
002315,焦点科技,SZ,2009-12-09
002316,ST亚联,SZ,2009-12-09
002317,众生药业,SZ,2009-12-11
002318,久立特材,SZ,2009-12-11
002319,乐通股份,SZ,2009-12-11
002320,海峡股份,SZ,2009-12-16
002321,华英农业,SZ,2009-12-16
002322,理工能科,SZ,2009-12-18
002323,雅博股份,SZ,2009-12-18
002324,普利特,SZ,2009-12-18
002325,*ST洪涛,SZ,2009-12-22
002326,永太科技,SZ,2009-12-22
002327,富安娜,SZ,2009-12-30
002328,新朋股份,SZ,2009-12-30
002329,皇氏集团,SZ,2010-01-06
002330,得利斯,SZ,2010-01-06
002331,皖通科技,SZ,2010-01-06
002332,仙琚制药,SZ,2010-01-12
002333,罗普斯金,SZ,2010-01-12
002334,英威腾,SZ,2010-01-13
002335,科华数据,SZ,2010-01-13
002336,人乐退,SZ,2010-01-13
002337,赛象科技,SZ,2010-01-15
002338,奥普光电,SZ,2010-01-15
002339,积成电子,SZ,2010-01-22
002340,格林美,SZ,2010-01-22
002341,ST新纶,SZ,2010-01-22
002342,巨力索具,SZ,2010-01-26
002343,慈文传媒,SZ,2010-01-26
002344,海宁皮城,SZ,2010-01-26
002345,潮宏基,SZ,2010-01-28
002346,柘中股份,SZ,2010-01-28
002347,泰尔股份,SZ,2010-01-28
002348,高乐股份,SZ,2010-02-03
002349,精华制药,SZ,2010-02-03
002350,北京科锐,SZ,2010-02-03
002351,漫步者,SZ,2010-02-05
002352,顺丰控股,SZ,2010-02-05
002353,杰瑞股份,SZ,2010-02-05
002354,天娱数科,SZ,2010-02-09
002355,兴民智通,SZ,2010-02-09
002356,赫美集团,SZ,2010-02-09
002357,富临运业,SZ,2010-02-10
002358,森源电气,SZ,2010-02-10
002359,北讯退,SZ,
002360,同德化工,SZ,2010-03-03
002361,神剑股份,SZ,2010-03-03
002362,汉王科技,SZ,2010-03-03
002363,隆基机械,SZ,2010-03-05
002364,中恒电气,SZ,2010-03-05
002365,永安药业,SZ,2010-03-05
002366,融发核电,SZ,2010-03-12
002367,康力电梯,SZ,2010-03-12
002368,太极股份,SZ,2010-03-12
002369,卓翼科技,SZ,2010-03-16
002370,亚太药业,SZ,2010-03-16
002371,北方华创,SZ,2010-03-16
002372,伟星新材,SZ,2010-03-18
002373,千方科技,SZ,2010-03-18
002374,中锐股份,SZ,2010-03-18
002375,亚厦股份,SZ,2010-03-23
002376,新北洋,SZ,2010-03-23
002377,国创高新,SZ,2010-03-23
002378,章源钨业,SZ,2010-03-31
002379,宏创控股,SZ,2010-03-31
002380,科远智慧,SZ,2010-03-31
002381,双箭股份,SZ,2010-04-02
002382,蓝帆医疗,SZ,2010-04-02
002383,合众思壮,SZ,2010-04-02
002384,东山精密,SZ,2010-04-09
002385,大北农,SZ,2010-04-09
002386,天原股份,SZ,2010-04-09
002387,维信诺,SZ,2010-04-13
002388,ST新亚,SZ,2010-04-13
002389,航天彩虹,SZ,2010-04-13
002390,信邦制药,SZ,2010-04-16
002391,长青股份,SZ,2010-04-16
002392,北京利尔,SZ,2010-04-23
002393,力生制药,SZ,2010-04-23
002394,联发股份,SZ,2010-04-23
002395,双象股份,SZ,2010-04-29
002396,星网锐捷,SZ,2010-06-23
002397,梦洁股份,SZ,2010-04-29
002398,垒知集团,SZ,2010-05-06
002399,海普瑞,SZ,2010-05-06
002400,省广集团,SZ,2010-05-06
002401,中远海科,SZ,2010-05-06
002402,和而泰,SZ,2010-05-11
002403,爱仕达,SZ,2010-05-11
002404,嘉欣丝绸,SZ,2010-05-11
002405,四维图新,SZ,2010-05-18
002406,远东传动,SZ,2010-05-18
002407,多氟多,SZ,2010-05-18
002408,齐翔腾达,SZ,2010-05-18
002409,雅克科技,SZ,2010-05-25
002410,广联达,SZ,2010-05-25
002411,必康退,SZ,
002412,汉森制药,SZ,2010-05-25
002413,雷科防务,SZ,2010-05-28
002414,高德红外,SZ,2010-07-16
002415,海康威视,SZ,2010-05-28
002416,爱施德,SZ,2010-05-28
002417,深南退,SZ,
002418,康盛股份,SZ,2010-06-01
002419,天虹股份,SZ,2010-06-01
002420,毅昌科技,SZ,2010-06-01
002421,达实智能,SZ,2010-06-03
002422,科伦药业,SZ,2010-06-03
002423,中粮资本,SZ,2010-06-03
002424,贵州百灵,SZ,2010-06-03
002425,ST凯文,SZ,2010-06-08
002426,胜利精密,SZ,2010-06-08
002427,尤夫股份,SZ,2010-06-08
002428,云南锗业,SZ,2010-06-08
002429,兆驰股份,SZ,2010-06-10
002430,杭氧股份,SZ,2010-06-10
002431,棕榈股份,SZ,2010-06-10
002432,九安医疗,SZ,2010-06-10
002433,太安退,SZ,2010-06-18
002434,万里扬,SZ,2010-06-18
002435,ST长康,SZ,2010-06-18
002436,兴森科技,SZ,2010-06-18
002437,誉衡药业,SZ,2010-06-23
002438,江苏神通,SZ,2010-06-23
002439,启明星辰,SZ,2010-06-23
002440,闰土股份,SZ,2010-07-06
002441,众业达,SZ,2010-07-06
002442,龙星科技,SZ,2010-07-06
002443,金洲管道,SZ,2010-07-06
002444,巨星科技,SZ,2010-07-13
002445,中南文化,SZ,2010-07-13
002446,盛路通信,SZ,2010-07-13
002447,晨鑫退,SZ,
002448,中原内配,SZ,2010-07-16
002449,国星光电,SZ,2010-07-16
002450,康得退,SZ,
002451,摩恩电气,SZ,2010-07-20
002452,长高电新,SZ,2010-07-20
002453,华软科技,SZ,2010-07-20
002454,松芝股份,SZ,2010-07-20
002455,百川股份,SZ,2010-08-03
002456,欧菲光,SZ,2010-08-03
002457,青龙管业,SZ,2010-08-03
002458,益生股份,SZ,2010-08-10
002459,晶澳科技,SZ,2010-08-10
002460,赣锋锂业,SZ,2010-08-10
002461,珠江啤酒,SZ,2010-08-18
002462,嘉事堂,SZ,2010-08-18
002463,沪电股份,SZ,2010-08-18
002464,众应退,SZ,
002465,海格通信,SZ,2010-08-31
002466,天齐锂业,SZ,2010-08-31
002467,二六三,SZ,2010-09-08
002468,申通快递,SZ,2010-09-08
002469,三维化学,SZ,2010-09-08
002470,金正大,SZ,2010-09-08
002471,中超控股,SZ,2010-09-10
002472,双环传动,SZ,2010-09-10
002473,圣莱退,SZ,
002474,榕基软件,SZ,2010-09-15
002475,立讯精密,SZ,2010-09-15
002476,宝莫股份,SZ,2010-09-15
002477,雏鹰退,SZ,
002478,常宝股份,SZ,2010-09-21
002479,富春环保,SZ,2010-09-21
002480,新筑股份,SZ,2010-09-21
002481,双塔食品,SZ,2010-09-21
002482,广田集团,SZ,2010-09-29
002483,润邦股份,SZ,2010-09-29
002484,江海股份,SZ,2010-09-29
002485,ST雪发,SZ,2010-10-15
002486,嘉麟杰,SZ,2010-10-15
002487,大金重工,SZ,2010-10-15
002488,金固股份,SZ,2010-10-21
002489,浙江永强,SZ,2010-10-21
002490,山东墨龙,SZ,2010-10-21
002491,通鼎互联,SZ,2010-10-21
002492,恒基达鑫,SZ,2010-11-02
002493,荣盛石化,SZ,2010-11-02
002494,华斯股份,SZ,2010-11-02
002495,佳隆股份,SZ,2010-11-02
002496,*ST辉丰,SZ,2010-11-09
002497,雅化集团,SZ,2010-11-09
002498,汉缆股份,SZ,2010-11-09
002499,科林退,SZ,
002500,山西证券,SZ,2010-11-15
002501,利源股份,SZ,2010-11-17
002502,ST鼎龙,SZ,2010-11-17
002503,*ST搜特,SZ,
002504,*ST弘高,SZ,
002505,鹏都农牧,SZ,2010-11-18
002506,协鑫集成,SZ,2010-11-18
002507,涪陵榨菜,SZ,2010-11-23
002508,老板电器,SZ,2010-11-23
002509,天茂退,SZ,
002510,天汽模,SZ,2010-11-25
002511,中顺洁柔,SZ,2010-11-25
002512,达华智能,SZ,2010-12-03
002513,蓝丰生化,SZ,2010-12-03
002514,宝馨科技,SZ,2010-12-03
002515,金字火腿,SZ,2010-12-03
002516,旷达科技,SZ,2010-12-07
002517,恺英网络,SZ,2010-12-07
002518,科士达,SZ,2010-12-07
002519,银河电子,SZ,2010-12-07
002520,日发精机,SZ,2010-12-10
002521,齐峰新材,SZ,2010-12-10
002522,浙江众成,SZ,2010-12-10
002523,天桥起重,SZ,2010-12-10
002524,光正眼科,SZ,2010-12-17
002526,山东矿机,SZ,2010-12-17
002527,新时达,SZ,2010-12-24
002528,ST英飞拓,SZ,2010-12-24
002529,*ST海源,SZ,2010-12-24
002530,金财互联,SZ,2010-12-31
002531,天顺风能,SZ,2010-12-31
002532,天山铝业,SZ,2010-12-31
002533,金杯电工,SZ,2010-12-31
002534,西子洁能,SZ,2011-01-10
002535,林州重机,SZ,2011-01-11
002536,飞龙股份,SZ,2011-01-11
002537,海联金汇,SZ,2011-01-10
002538,司尔特,SZ,2011-01-18
002539,云图控股,SZ,2011-01-18
002540,亚太科技,SZ,2011-01-18
002541,鸿路钢构,SZ,2011-01-18
002542,中化岩土,SZ,2011-01-28
002543,万和电气,SZ,2011-01-28
002544,普天科技,SZ,2011-01-28
002545,东方铁塔,SZ,2011-02-11
002546,新联电子,SZ,2011-02-11
002547,春兴精工,SZ,2011-02-18
002548,金新农,SZ,2011-02-18
002549,凯美特气,SZ,2011-02-18
002550,千红制药,SZ,2011-02-18
002551,尚荣医疗,SZ,2011-02-25
002552,宝鼎科技,SZ,2011-02-25
002553,南方精工,SZ,2011-02-25
002554,惠博普,SZ,2011-02-25
002555,三七互娱,SZ,2011-03-02
002556,辉隆股份,SZ,2011-03-02
002557,洽洽食品,SZ,2011-03-02
002558,巨人网络,SZ,2011-03-02
002559,亚威股份,SZ,2011-03-03
002560,通达股份,SZ,2011-03-03
002561,徐家汇,SZ,2011-03-03
002562,兄弟科技,SZ,2011-03-10
002563,森马服饰,SZ,2011-03-11
002564,天沃科技,SZ,2011-03-10
002565,顺灏股份,SZ,2011-03-18
002566,益盛药业,SZ,2011-03-18
002567,唐人神,SZ,2011-03-25
002568,百润股份,SZ,2011-03-25
002569,*ST步森,SZ,2011-04-12
002570,贝因美,SZ,2011-04-12
002571,德力股份,SZ,2011-04-12
002572,索菲亚,SZ,2011-04-12
002573,清新环境,SZ,2011-04-22
002574,明牌珠宝,SZ,2011-04-22
002575,群兴玩具,SZ,2011-04-22
002576,通达动力,SZ,2011-04-28
002577,雷柏科技,SZ,2011-04-28
002578,闽发铝业,SZ,2011-04-28
002579,中京电子,SZ,2011-05-06
002580,圣阳股份,SZ,2011-05-06
002581,ST未名,SZ,2011-05-20
002582,好想你,SZ,2011-05-20
002583,海能达,SZ,2011-05-27
002584,西陇科学,SZ,2011-06-02
002585,双星新材,SZ,2011-06-02
002586,*ST围海,SZ,2011-06-02
002587,奥拓电子,SZ,2011-06-10
002588,史丹利,SZ,2011-06-10
002589,瑞康医药,SZ,2011-06-10
002590,万安科技,SZ,2011-06-10
002591,恒大高新,SZ,2011-06-21
002592,ST八菱,SZ,2011-11-11
002593,日上集团,SZ,2011-06-28
002594,比亚迪,SZ,2011-06-30
002595,豪迈科技,SZ,2011-06-28
002596,海南瑞泽,SZ,2011-07-07
002597,金禾实业,SZ,2011-07-07
002598,山东章鼓,SZ,2011-07-07
002599,盛通股份,SZ,2011-07-15
002600,领益智造,SZ,2011-07-15
002601,龙佰集团,SZ,2011-07-15
002602,ST华通,SZ,2011-07-28
002603,以岭药业,SZ,2011-07-28
002604,龙力退,SZ,
002605,姚记科技,SZ,2011-08-05
002606,大连电瓷,SZ,2011-08-05
002607,中公教育,SZ,2011-08-10
002608,江苏国信,SZ,2011-08-10
002609,捷顺科技,SZ,2011-08-15
002610,ST爱康,SZ,2011-08-15
002611,东方精工,SZ,2011-08-30
002612,朗姿股份,SZ,2011-08-30
002613,北玻股份,SZ,2011-08-30
002614,奥佳华,SZ,2011-09-09
002615,哈尔斯,SZ,2011-09-09
002616,长青集团,SZ,2011-09-20
002617,露笑科技,SZ,2011-09-20
002618,丹邦退,SZ,
002619,*ST艾格,SZ,
002620,ST瑞和,SZ,2011-09-29
002621,*ST美吉,SZ,2011-09-29
002622,皓宸医疗,SZ,2011-10-18
002623,亚玛顿,SZ,2011-10-13
002624,完美世界,SZ,2011-10-28
002625,光启技术,SZ,2011-11-03
002626,金达威,SZ,2011-10-28
002627,三峡旅游,SZ,2011-11-03
002628,成都路桥,SZ,2011-11-03
002629,仁智股份,SZ,2011-11-03
002630,ST华西,SZ,2011-11-11
002631,德尔未来,SZ,2011-11-11
002632,道明光学,SZ,2011-11-22
002633,申科股份,SZ,2011-11-22
002634,棒杰股份,SZ,2011-12-05
002635,安洁科技,SZ,2011-11-25
002636,金安国纪,SZ,2011-11-25
002637,赞宇科技,SZ,2011-11-25
002638,勤上股份,SZ,2011-11-25
002639,雪人集团,SZ,2011-12-05
002640,跨境通,SZ,2011-12-08
002641,公元股份,SZ,2011-12-08
002642,荣联科技,SZ,2011-12-20
002643,万润股份,SZ,2011-12-20
002644,佛慈制药,SZ,2011-12-22
002645,华宏科技,SZ,2011-12-20
002646,天佑德酒,SZ,2011-12-22
002647,*ST仁东,SZ,2011-12-28
002648,卫星化学,SZ,2011-12-28
002649,博彦科技,SZ,2012-01-06
002650,ST加加,SZ,2012-01-06
002651,利君股份,SZ,2012-01-06
002652,扬子新材,SZ,2012-01-19
002653,海思科,SZ,2012-01-17
002654,万润科技,SZ,2012-02-17
002655,共达电声,SZ,2012-02-17
002656,*ST摩登,SZ,2012-02-28
002657,中科金财,SZ,2012-02-28
002658,雪迪龙,SZ,2012-03-09
002659,凯文教育,SZ,2012-03-09
002660,茂硕电源,SZ,2012-03-16
002661,克明食品,SZ,2012-03-16
002662,峰璟股份,SZ,2012-03-09
002663,普邦股份,SZ,2012-03-16
002664,信质集团,SZ,2012-03-16
002665,ST航高,SZ,2012-03-27
002666,德联集团,SZ,2012-03-27
002667,威领股份,SZ,2012-03-29
002668,TCL智家,SZ,2012-04-16
002669,康达新材,SZ,2012-04-16
002670,国盛金控,SZ,2012-04-16
002671,龙泉股份,SZ,2012-04-26
002672,东江环保,SZ,2012-04-26
002673,西部证券,SZ,2012-05-03
002674,兴业科技,SZ,2012-05-07
002675,东诚药业,SZ,2012-05-25
002676,顺威股份,SZ,2012-05-25
002677,浙江美大,SZ,2012-05-25
002678,珠江钢琴,SZ,2012-05-30
002679,福建金森,SZ,2012-06-05
002680,长生退,SZ,
002681,奋达科技,SZ,2012-06-05
002682,龙洲股份,SZ,2012-06-12
002683,广东宏大,SZ,2012-06-12
002684,猛狮退,SZ,
002685,华东重机,SZ,2012-06-12
002686,亿利达,SZ,2012-07-03
002687,乔治白,SZ,2012-07-13
002688,金河生物,SZ,2012-07-13
002689,远大智能,SZ,2012-07-17
002690,美亚光电,SZ,2012-07-31
002691,冀凯股份,SZ,2012-07-31
002692,远程股份,SZ,2012-08-08
002693,*ST双成,SZ,2012-08-08
002694,顾地科技,SZ,2012-08-16
002695,煌上煌,SZ,2012-09-05
002696,百洋股份,SZ,2012-09-05
002697,红旗连锁,SZ,2012-09-05
002698,博实股份,SZ,2012-09-11
002699,*ST美盛,SZ,2012-09-11
002700,万憬能源,SZ,2012-09-21
002701,奥瑞金,SZ,2012-10-11
002702,海欣食品,SZ,2012-10-11
002703,浙江世宝,SZ,2012-11-02
002705,新宝股份,SZ,2014-01-21
002706,良信股份,SZ,2014-01-21
002707,众信旅游,SZ,2014-01-23
002708,光洋股份,SZ,2014-01-21
002709,天赐材料,SZ,2014-01-23
002711,欧浦退,SZ,
002712,思美传媒,SZ,2014-01-23
002713,*ST东易,SZ,2014-02-19
002714,牧原股份,SZ,2014-01-28
002715,登云股份,SZ,2014-02-19
002716,湖南白银,SZ,2014-01-28
002717,ST岭南,SZ,2014-02-19
002718,友邦吊顶,SZ,2014-01-28
002719,麦趣尔,SZ,2014-01-28
002721,金一文化,SZ,2014-01-27
002722,物产金轮,SZ,2014-01-28
002723,小崧股份,SZ,2014-01-29
002724,海洋王,SZ,2014-11-04
002725,跃岭股份,SZ,2014-01-29
002726,龙大美食,SZ,2014-06-26
002727,一心堂,SZ,2014-07-02
002728,特一药业,SZ,2014-07-31
002729,好利科技,SZ,2014-09-12
002730,电光科技,SZ,2014-10-09
002731,萃华珠宝,SZ,2014-11-04
002732,燕塘乳业,SZ,2014-12-05
002733,雄韬股份,SZ,2014-12-03
002734,利民股份,SZ,2015-01-27
002735,王子新材,SZ,2014-12-03
002736,国信证券,SZ,2014-12-29
002737,葵花药业,SZ,2014-12-30
002738,中矿资源,SZ,2014-12-30
002739,万达电影,SZ,2015-01-22
002740,*ST爱迪,SZ,2015-01-22
002741,光华科技,SZ,2015-02-16
002742,*ST三圣,SZ,2015-02-17
002743,富煌钢构,SZ,2015-02-17
002745,木林森,SZ,2015-02-17
002746,仙坛股份,SZ,2015-02-16
002747,埃斯顿,SZ,2015-03-20
002748,世龙实业,SZ,2015-03-19
002749,国光股份,SZ,2015-03-20
002750,龙津退,SZ,2015-03-24
002751,易尚退,SZ,
002752,昇兴股份,SZ,2015-04-22
002753,永东股份,SZ,2015-05-19
002755,奥赛康,SZ,2015-05-15
002756,永兴材料,SZ,2015-05-15
002757,南兴股份,SZ,2015-05-27
002758,浙农股份,SZ,2015-05-27
002759,天际股份,SZ,2015-05-28
002760,凤形股份,SZ,2015-06-11
002761,浙江建投,SZ,2015-06-10
002762,*ST金比,SZ,2015-06-10
002763,汇洁股份,SZ,2015-06-10
002765,蓝黛科技,SZ,2015-06-12
002766,索菱股份,SZ,2015-06-11
002767,先锋电子,SZ,2015-06-12
002768,国恩股份,SZ,2015-06-30
002769,普路通,SZ,2015-06-29
002770,科迪退,SZ,
002771,真视通,SZ,2015-06-29
002772,众兴菌业,SZ,2015-06-26
002773,康弘药业,SZ,2015-06-26
002774,快意电梯,SZ,2017-03-24
002775,文科股份,SZ,2015-06-29
002776,*ST柏龙,SZ,2015-06-26
002777,久远银海,SZ,2015-12-31
002778,中晟高科,SZ,2016-01-06
002779,中坚科技,SZ,2015-12-09
002780,三夫户外,SZ,2015-12-09
002781,奇信退,SZ,
002782,可立克,SZ,2015-12-22
